frame,x,y,w,h,eye_point1,eye_point2
2560,1112,310,109,136,"(1123, 362)","(1197, 352)"
2565,782,343,65,73,"(804, 359)","(846, 371)"
2570,875,348,51,62,"(894, 365)","(926, 373)"
2575,915,351,49,59,"(933, 367)","(961, 375)"
2580,945,337,51,61,"(960, 353)","(991, 358)"
2585,969,299,55,71,"(987, 320)","(1021, 323)"
2590,976,283,66,79,"(995, 307)","(1036, 314)"
2595,970,270,73,89,"(991, 299)","(1037, 307)"
2600,948,255,82,102,"(966, 286)","(1021, 290)"
2605,945,261,103,135,"(972, 307)","(1035, 309)"
2610,952,234,123,166,"(977, 296)","(1058, 290)"
2615,963,230,164,208,"(999, 308)","(1101, 303)"
2620,946,243,197,271,"(992, 339)","(1119, 355)"
2625,870,270,249,322,"(936, 379)","(1093, 409)"
2630,842,262,267,332,"(920, 369)","(1084, 395)"
2635,851,212,280,365,"(935, 337)","(1105, 367)"
2640,831,192,279,350,"(920, 304)","(1086, 336)"
2645,780,54,270,340,"(878, 172)","(1027, 203)"
2650,816,213,227,287,"(898, 303)","(1032, 324)"
2655,924,226,207,275,"(996, 332)","(1119, 346)"
2660,895,239,191,236,"(961, 322)","(1072, 334)"
2665,946,161,142,175,"(994, 221)","(1083, 231)"
2670,849,337,65,80,"(859, 374)","(900, 371)"
2675,887,340,56,68,"(893, 371)","(928, 367)"
2680,886,342,53,65,"(892, 370)","(925, 367)"
2685,1030,396,43,46,"(1036, 417)","(1057, 410)"
2690,1021,382,46,61,"(1035, 409)","(1038, 401)"
2695,780,96,202,250,"(835, 166)","(956, 202)"
2700,831,117,198,267,"(882, 193)","(1003, 224)"
2705,878,125,194,259,"(919, 204)","(1043, 218)"
2710,878,166,205,234,"(917, 288)","(1024, 210)"
2715,846,171,237,305,"(889, 301)","(1043, 250)"
2720,820,126,278,375,"(871, 269)","(1059, 256)"
2725,819,144,299,430,"(866, 303)","(1074, 301)"
2730,827,174,307,421,"(871, 331)","(1086, 323)"
2735,884,289,312,433,"(927, 439)","(1139, 453)"
2740,892,98,61,87,"(897, 124)","(910, 128)"
2745,0,0,0,0,"(0, 0)","(0, 0)"
2750,0,0,0,0,"(0, 0)","(0, 0)"
2755,0,0,0,0,"(0, 0)","(0, 0)"
2760,0,0,0,0,"(0, 0)","(0, 0)"
2765,0,0,0,0,"(0, 0)","(0, 0)"
2770,0,0,0,0,"(0, 0)","(0, 0)"
2775,0,0,0,0,"(0, 0)","(0, 0)"
2780,856,485,30,38,"(862, 506)","(882, 500)"
2785,942,497,23,27,"(947, 508)","(958, 507)"
2790,949,499,26,36,"(950, 519)","(958, 514)"
2795,965,496,27,37,"(969, 511)","(980, 511)"
2800,988,466,30,38,"(988, 484)","(1000, 480)"
2805,899,444,41,48,"(905, 465)","(929, 463)"
2810,914,438,43,56,"(920, 461)","(948, 458)"
2815,928,438,44,62,"(936, 460)","(965, 456)"
2820,915,415,48,60,"(922, 439)","(953, 436)"
2825,909,404,48,63,"(916, 431)","(945, 425)"
2830,866,393,50,62,"(875, 422)","(907, 412)"
2835,1018,416,40,49,"(1019, 432)","(1048, 430)"
2840,1021,408,42,48,"(1026, 425)","(1053, 421)"
2845,1026,403,48,60,"(1031, 423)","(1060, 416)"
2850,753,112,200,274,"(795, 267)","(916, 218)"
2855,761,166,207,288,"(805, 318)","(933, 275)"
2860,782,269,204,279,"(816, 402)","(946, 363)"
2865,772,224,208,274,"(804, 348)","(947, 321)"
2870,785,70,213,286,"(819, 187)","(959, 172)"
2875,825,66,211,307,"(858, 200)","(997, 182)"
2880,787,116,222,307,"(817, 261)","(959, 239)"
2885,711,268,251,297,"(780, 429)","(897, 358)"
2890,750,103,225,293,"(788, 229)","(924, 229)"
2895,731,183,212,290,"(772, 287)","(904, 320)"
2900,699,205,215,311,"(730, 332)","(871, 344)"
2905,741,147,241,298,"(787, 255)","(931, 271)"
2910,769,129,232,283,"(810, 234)","(961, 244)"
2915,765,74,222,299,"(801, 186)","(948, 190)"
2920,787,166,201,265,"(810, 268)","(935, 264)"
2925,798,216,179,241,"(823, 310)","(934, 313)"
2930,808,251,161,208,"(836, 317)","(939, 325)"
2935,803,243,161,211,"(838, 318)","(941, 324)"
2940,746,219,190,262,"(805, 313)","(915, 304)"
2945,744,242,193,268,"(792, 353)","(908, 319)"
2950,764,320,246,338,"(802, 458)","(955, 419)"
2955,790,317,250,340,"(826, 448)","(987, 434)"
2960,833,411,254,331,"(869, 548)","(1035, 536)"
2965,993,420,25,30,"(1002, 432)","(1013, 432)"
2970,881,378,32,38,"(883, 388)","(908, 392)"
2975,1019,357,38,50,"(1018, 382)","(1039, 370)"
2980,1007,326,50,65,"(1012, 347)","(1047, 344)"
2985,987,284,59,71,"(995, 303)","(1039, 305)"
2990,989,244,68,80,"(1002, 268)","(1047, 270)"
2995,998,252,67,80,"(1011, 275)","(1055, 280)"
3000,1015,256,76,89,"(1032, 294)","(1073, 305)"
3005,809,262,72,79,"(821, 296)","(868, 287)"
3010,839,254,70,86,"(849, 291)","(894, 283)"
3015,810,246,75,94,"(820, 289)","(864, 283)"
3020,1033,275,70,85,"(1041, 305)","(1083, 299)"
3025,1038,280,66,85,"(1052, 301)","(1087, 311)"
3030,889,189,173,250,"(921, 276)","(989, 276)"
3035,793,382,154,179,"(838, 436)","(896, 446)"
3040,948,144,190,247,"(959, 259)","(1058, 216)"
3045,739,496,138,219,"(749, 606)","(826, 550)"
3050,896,199,221,268,"(927, 337)","(1032, 281)"
3055,916,226,219,281,"(949, 366)","(1061, 327)"
3060,915,242,219,277,"(944, 377)","(1055, 333)"
3065,869,236,234,266,"(907, 378)","(1010, 317)"
3070,803,252,242,274,"(844, 397)","(940, 337)"
3075,762,243,224,295,"(792, 381)","(898, 343)"
3080,760,218,216,300,"(781, 343)","(900, 325)"
3085,824,183,222,299,"(845, 300)","(973, 289)"
3090,991,149,232,287,"(1016, 261)","(1160, 265)"
3095,1091,399,99,95,"(1135, 411)","(1169, 459)"
3100,964,505,50,57,"(987, 526)","(1000, 526)"
3105,920,501,41,50,"(929, 517)","(957, 516)"
3110,890,500,40,53,"(897, 517)","(926, 519)"
3115,875,501,42,53,"(883, 519)","(911, 521)"
3120,887,484,40,51,"(894, 500)","(922, 502)"
3125,916,436,43,52,"(930, 453)","(952, 456)"
3130,953,451,42,48,"(968, 467)","(985, 464)"
3135,969,455,43,45,"(978, 464)","(1003, 465)"
3140,973,453,42,49,"(983, 463)","(1009, 468)"
3145,979,433,46,51,"(991, 446)","(1019, 453)"
3150,999,435,46,55,"(1010, 449)","(1039, 457)"
3155,1024,401,45,56,"(1036, 415)","(1065, 425)"
3160,1030,416,47,58,"(1043, 432)","(1071, 439)"
3165,732,229,180,231,"(775, 297)","(886, 331)"
3170,773,216,179,216,"(820, 273)","(929, 315)"
3175,916,225,181,228,"(970, 296)","(1082, 322)"
3180,834,263,149,188,"(869, 376)","(929, 331)"
3185,810,300,183,216,"(855, 361)","(953, 417)"
3190,929,298,185,213,"(970, 385)","(1082, 365)"
3195,756,199,181,234,"(818, 273)","(923, 297)"
3200,708,297,181,208,"(776, 360)","(873, 390)"
3205,746,268,184,211,"(818, 329)","(919, 360)"
3210,899,535,44,56,"(907, 565)","(933, 555)"
3215,906,527,45,56,"(918, 554)","(941, 545)"
3220,1006,345,55,69,"(1023, 365)","(1055, 374)"
3225,1038,319,53,69,"(1049, 345)","(1086, 341)"
3230,1062,346,55,59,"(1071, 371)","(1100, 360)"
3235,1018,335,55,58,"(1037, 357)","(1058, 354)"
3240,946,334,56,71,"(967, 357)","(990, 358)"
3245,907,344,54,68,"(921, 363)","(955, 372)"
3250,888,339,53,64,"(902, 355)","(934, 364)"
3255,969,376,167,207,"(1023, 449)","(1121, 467)"
3260,950,355,173,203,"(1012, 428)","(1105, 448)"
3265,905,368,182,211,"(973, 444)","(1064, 469)"
3270,1009,315,170,206,"(1061, 382)","(1150, 382)"
3275,1119,271,166,214,"(1178, 352)","(1271, 345)"
3280,848,388,62,78,"(858, 414)","(900, 418)"
3285,813,370,67,81,"(826, 397)","(870, 399)"
3290,783,317,74,94,"(794, 355)","(845, 352)"
3295,777,289,85,109,"(788, 331)","(846, 327)"
3300,867,298,102,131,"(880, 348)","(950, 343)"
3305,1035,297,128,159,"(1051, 359)","(1137, 353)"
3310,787,291,141,192,"(802, 369)","(902, 367)"
3315,847,224,175,241,"(863, 326)","(985, 321)"
3320,852,156,228,312,"(887, 259)","(1044, 257)"
3325,840,200,270,339,"(886, 335)","(1058, 330)"
3330,845,197,297,380,"(895, 354)","(1088, 347)"
3335,749,180,293,380,"(794, 334)","(989, 325)"
3340,616,99,285,398,"(645, 261)","(814, 256)"
3345,0,0,0,0,"(0, 0)","(0, 0)"
3350,0,0,0,0,"(0, 0)","(0, 0)"
3355,0,0,0,0,"(0, 0)","(0, 0)"
3360,0,0,0,0,"(0, 0)","(0, 0)"
3365,748,148,172,226,"(768, 234)","(858, 226)"
3370,538,276,91,118,"(540, 331)","(591, 313)"
3375,1035,360,54,68,"(1043, 390)","(1065, 380)"
3380,939,382,52,62,"(942, 411)","(962, 402)"
3385,913,404,45,55,"(912, 431)","(927, 425)"
3390,902,416,41,51,"(902, 434)","(925, 429)"
3395,905,418,45,52,"(910, 439)","(936, 432)"
3400,929,422,44,51,"(934, 442)","(957, 437)"
3405,931,426,44,50,"(935, 446)","(958, 441)"
3410,1669,47,220,276,"(1694, 192)","(1812, 149)"
3415,889,173,195,260,"(906, 277)","(1019, 277)"
3420,907,201,203,255,"(923, 314)","(1031, 285)"
3425,883,232,202,243,"(901, 341)","(1002, 308)"
3430,860,253,205,261,"(880, 369)","(983, 338)"
3435,825,241,255,317,"(846, 371)","(974, 342)"
3440,791,226,255,328,"(812, 366)","(945, 343)"
3445,728,150,219,315,"(748, 279)","(847, 269)"
3450,0,0,0,0,"(0, 0)","(0, 0)"
3455,897,352,44,56,"(925, 373)","(925, 383)"
3460,1015,321,67,88,"(1038, 346)","(1053, 364)"
3465,903,348,41,54,"(923, 374)","(934, 365)"
3470,0,0,0,0,"(0, 0)","(0, 0)"
3475,0,0,0,0,"(0, 0)","(0, 0)"
3480,765,642,63,59,"(781, 676)","(801, 673)"
3485,753,339,64,109,"(755, 379)","(770, 368)"
3490,888,357,48,58,"(901, 376)","(932, 375)"
3495,897,405,49,52,"(915, 422)","(935, 418)"
3500,1157,372,57,80,"(1159, 410)","(1181, 408)"
3505,832,389,36,45,"(845, 408)","(857, 412)"
3510,886,488,40,54,"(890, 511)","(915, 510)"
3515,847,411,223,254,"(886, 498)","(1028, 517)"
3520,818,383,224,261,"(885, 452)","(1014, 509)"
3525,818,347,214,279,"(881, 422)","(1005, 488)"
3530,820,279,225,294,"(891, 365)","(1019, 420)"
3535,867,246,219,272,"(926, 317)","(1059, 360)"
3540,909,199,226,290,"(962, 296)","(1109, 313)"
3545,899,220,237,319,"(942, 346)","(1092, 334)"
3550,947,245,65,88,"(943, 283)","(992, 281)"
3555,936,282,57,70,"(946, 303)","(987, 304)"
3560,944,299,52,64,"(950, 319)","(988, 318)"
3565,960,302,53,62,"(976, 327)","(999, 327)"
3570,954,301,46,57,"(966, 323)","(988, 325)"
3575,947,319,48,54,"(964, 348)","(962, 342)"
3580,961,333,42,51,"(969, 363)","(980, 345)"
3585,1064,180,225,262,"(1121, 301)","(1222, 241)"
3590,1046,294,157,178,"(1083, 384)","(1153, 334)"
3595,1014,380,98,121,"(1040, 433)","(1084, 409)"
3600,1009,367,102,126,"(1034, 423)","(1081, 396)"
3605,1013,356,99,118,"(1037, 407)","(1088, 383)"
3610,1025,443,69,83,"(1040, 482)","(1078, 459)"
3615,1022,523,47,57,"(1032, 547)","(1057, 540)"
3620,1042,574,42,52,"(1059, 593)","(1079, 590)"
3625,566,619,48,63,"(580, 646)","(610, 646)"
3630,579,624,49,58,"(592, 651)","(623, 647)"
3635,1001,675,54,64,"(1019, 710)","(1034, 692)"
3640,1222,607,42,57,"(1228, 630)","(1257, 630)"
3645,1469,564,58,66,"(1475, 596)","(1509, 589)"
3650,1487,539,58,68,"(1490, 575)","(1524, 563)"
3655,1489,521,61,71,"(1495, 561)","(1527, 546)"
3660,1488,506,63,73,"(1496, 548)","(1526, 533)"
3665,1477,499,61,73,"(1485, 538)","(1516, 526)"
3670,1473,482,59,74,"(1479, 517)","(1513, 508)"
3675,940,582,61,69,"(948, 614)","(965, 608)"
3680,879,517,84,102,"(892, 544)","(945, 562)"
3685,759,543,112,144,"(767, 611)","(833, 593)"
3690,568,663,173,187,"(596, 780)","(670, 707)"
3695,351,757,264,237,"(419, 912)","(472, 801)"
3700,393,592,255,235,"(480, 770)","(492, 657)"
3705,641,319,214,251,"(655, 433)","(761, 413)"
3710,879,205,221,251,"(926, 287)","(1052, 313)"
3715,1006,146,218,268,"(1038, 253)","(1174, 244)"
3720,909,370,163,228,"(943, 450)","(1051, 472)"
3725,816,438,171,206,"(839, 506)","(960, 504)"
3730,746,486,32,37,"(756, 500)","(776, 501)"
3735,728,449,37,42,"(739, 466)","(761, 465)"
3740,703,399,38,47,"(715, 418)","(738, 418)"
3745,904,458,38,45,"(916, 468)","(934, 469)"
3750,881,401,40,46,"(895, 416)","(912, 417)"
3755,861,350,43,52,"(883, 364)","(897, 373)"
3760,859,311,44,55,"(877, 335)","(887, 335)"
3765,863,288,47,58,"(870, 314)","(885, 311)"
3770,817,192,193,242,"(869, 271)","(994, 271)"
3775,805,195,201,241,"(862, 272)","(990, 282)"
3780,823,173,201,258,"(876, 270)","(1008, 278)"
3785,834,207,210,257,"(892, 296)","(1026, 306)"
3790,836,206,212,272,"(893, 307)","(1029, 313)"
3795,822,202,215,274,"(878, 307)","(1015, 312)"
3800,815,223,216,272,"(866, 333)","(1008, 335)"
3805,778,231,242,304,"(836, 328)","(997, 334)"
3810,730,152,292,356,"(798, 273)","(993, 286)"
3815,0,0,0,0,"(0, 0)","(0, 0)"
3820,0,0,0,0,"(0, 0)","(0, 0)"
3825,0,0,0,0,"(0, 0)","(0, 0)"
3830,0,0,0,0,"(0, 0)","(0, 0)"
3835,0,0,0,0,"(0, 0)","(0, 0)"
3840,0,0,0,0,"(0, 0)","(0, 0)"
3845,969,445,20,25,"(972, 454)","(985, 453)"
3850,0,0,0,0,"(0, 0)","(0, 0)"
3855,999,398,33,44,"(1003, 420)","(1022, 419)"
3860,883,437,26,31,"(884, 450)","(904, 445)"
3865,946,417,34,43,"(961, 429)","(978, 440)"
3870,975,403,36,45,"(992, 416)","(1010, 421)"
3875,999,386,44,58,"(1024, 404)","(1043, 411)"
3880,1004,381,43,58,"(1023, 403)","(1044, 407)"
3885,990,374,50,62,"(1008, 397)","(1036, 400)"
3890,964,351,49,71,"(975, 377)","(1010, 380)"
3895,926,327,59,79,"(937, 357)","(978, 362)"
3900,909,300,64,83,"(917, 336)","(962, 337)"
3905,907,299,72,83,"(916, 338)","(958, 325)"
3910,901,308,75,90,"(908, 355)","(947, 334)"
3915,864,268,89,100,"(880, 324)","(919, 295)"
3920,825,230,88,102,"(842, 290)","(877, 259)"
3925,782,219,87,108,"(792, 274)","(832, 251)"
3930,906,184,222,293,"(947, 295)","(1093, 292)"
3935,910,99,214,259,"(978, 186)","(1103, 220)"
3940,805,140,222,251,"(884, 209)","(994, 271)"
3945,721,165,210,252,"(797, 243)","(897, 304)"
3950,845,98,210,265,"(916, 190)","(1017, 241)"
3955,885,144,196,250,"(946, 234)","(1045, 274)"
3960,835,144,182,228,"(891, 222)","(990, 256)"
3965,842,170,184,220,"(908, 246)","(1001, 285)"
3970,873,156,183,235,"(930, 278)","(1023, 240)"
3975,917,246,203,274,"(958, 370)","(1075, 325)"
3980,953,224,193,277,"(987, 352)","(1112, 329)"
3985,927,165,189,275,"(961, 291)","(1089, 279)"
3990,875,93,182,244,"(903, 196)","(1032, 186)"
3995,1050,407,35,38,"(1055, 422)","(1076, 417)"
4000,1040,403,40,45,"(1043, 421)","(1069, 418)"
4005,1032,387,41,47,"(1031, 402)","(1061, 401)"
4010,1024,368,42,50,"(1027, 388)","(1056, 384)"
4015,1024,377,43,54,"(1029, 402)","(1057, 400)"
4020,1024,392,46,59,"(1029, 418)","(1060, 416)"
4025,1024,377,50,65,"(1032, 408)","(1064, 407)"
4030,1028,361,45,63,"(1032, 387)","(1065, 385)"
4035,1027,352,53,66,"(1034, 381)","(1070, 376)"
4040,1038,355,55,69,"(1045, 389)","(1081, 380)"
4045,1032,350,59,71,"(1039, 381)","(1077, 373)"
4050,969,335,59,71,"(976, 367)","(1011, 360)"
4055,934,326,58,73,"(937, 359)","(968, 355)"
4060,955,317,58,77,"(957, 349)","(989, 347)"
4065,984,324,60,76,"(987, 358)","(1023, 355)"
4070,1058,306,61,81,"(1065, 345)","(1105, 340)"
4075,1116,304,64,82,"(1127, 342)","(1168, 337)"
4080,732,338,57,81,"(738, 368)","(779, 369)"
4085,759,349,57,84,"(764, 382)","(805, 379)"
4090,895,254,180,245,"(910, 355)","(1023, 341)"
4095,871,263,149,202,"(885, 345)","(978, 341)"
4100,874,273,144,199,"(888, 345)","(983, 350)"
4105,898,288,146,195,"(915, 362)","(1010, 367)"
4110,842,259,173,234,"(860, 356)","(972, 352)"
4115,723,203,198,267,"(741, 317)","(871, 305)"
4120,771,177,194,269,"(790, 284)","(919, 276)"
4125,1550,140,232,270,"(1593, 309)","(1692, 237)"
4130,1743,14,266,341,"(1757, 196)","(1902, 144)"
4135,729,141,259,342,"(767, 277)","(935, 285)"
4140,705,141,264,355,"(752, 276)","(920, 303)"
4145,710,183,281,327,"(793, 273)","(941, 358)"
4150,684,200,246,377,"(706, 356)","(876, 330)"
4155,683,219,264,347,"(723, 362)","(893, 365)"
4160,746,215,254,368,"(788, 349)","(955, 372)"
4165,848,207,248,348,"(875, 337)","(1040, 351)"
4170,1775,-76,245,361,"(1796, 88)","(1888, 80)"
4175,972,140,253,325,"(1010, 254)","(1167, 291)"
4180,954,409,266,338,"(999, 543)","(1189, 550)"
4185,940,68,286,349,"(1007, 207)","(1190, 213)"
4190,1076,186,259,349,"(1170, 320)","(1314, 336)"
4195,1091,335,138,278,"(1074, 445)","(1161, 427)"
4200,0,0,0,0,"(0, 0)","(0, 0)"
4205,868,213,134,196,"(937, 295)","(986, 295)"
4210,893,179,145,192,"(925, 251)","(1024, 255)"
4215,1008,211,146,182,"(1045, 275)","(1136, 291)"
4220,973,278,141,189,"(1015, 345)","(1100, 367)"
4225,899,339,136,170,"(943, 400)","(1024, 422)"
4230,884,360,131,164,"(927, 420)","(1003, 439)"
4235,895,367,125,162,"(938, 424)","(1009, 442)"
4240,866,322,108,136,"(892, 375)","(949, 370)"
4245,916,346,60,75,"(934, 374)","(971, 378)"
4250,890,354,54,69,"(907, 383)","(940, 382)"
4255,870,355,53,69,"(881, 388)","(913, 381)"
4260,827,378,55,59,"(836, 408)","(866, 393)"
4265,1006,394,44,53,"(1017, 410)","(1042, 408)"
4270,991,397,43,47,"(1003, 410)","(1029, 414)"
4275,985,373,45,53,"(998, 385)","(1022, 394)"
4280,988,382,42,49,"(1006, 399)","(1025, 404)"
4285,993,385,43,52,"(1011, 397)","(1033, 407)"
4290,1001,394,45,53,"(1017, 406)","(1042, 413)"
4295,1008,389,43,53,"(1022, 402)","(1045, 406)"
4300,1006,372,44,53,"(1022, 384)","(1046, 390)"
4305,996,359,44,55,"(1012, 373)","(1037, 381)"
4310,821,156,192,250,"(863, 256)","(988, 257)"
4315,885,205,192,258,"(930, 306)","(1053, 310)"
4320,919,308,188,257,"(967, 407)","(1087, 409)"
4325,896,307,186,253,"(941, 404)","(1062, 409)"
4330,868,281,184,246,"(919, 376)","(1034, 380)"
4335,858,233,224,286,"(920, 332)","(1057, 337)"
4340,889,195,225,308,"(943, 305)","(1089, 309)"
4345,903,138,231,293,"(948, 245)","(1100, 244)"
4350,867,84,232,280,"(906, 184)","(1059, 187)"
4355,1014,150,215,305,"(1035, 263)","(1172, 264)"
4360,969,213,219,294,"(990, 324)","(1130, 328)"
4365,975,314,221,312,"(1000, 432)","(1145, 442)"
4370,985,200,222,297,"(1025, 284)","(1169, 314)"
4375,883,198,173,199,"(935, 237)","(1032, 279)"
4380,875,336,97,112,"(898, 363)","(957, 381)"
4385,848,305,102,118,"(871, 337)","(934, 354)"
4390,977,471,102,130,"(1014, 513)","(1059, 531)"
4395,879,244,103,133,"(896, 288)","(963, 293)"
4400,902,251,99,133,"(915, 291)","(982, 292)"
4405,910,297,90,117,"(921, 334)","(983, 337)"
4410,913,328,85,107,"(925, 363)","(984, 368)"
4415,922,300,83,101,"(935, 332)","(992, 339)"
4420,928,391,56,69,"(930, 415)","(968, 417)"
4425,1025,549,38,44,"(1036, 566)","(1059, 563)"
4430,1023,563,43,48,"(1036, 581)","(1061, 579)"
4435,928,496,44,50,"(939, 511)","(963, 513)"
4440,922,486,40,47,"(923, 501)","(942, 497)"
4445,951,464,41,47,"(957, 483)","(973, 475)"
4450,1000,466,38,45,"(1007, 480)","(1032, 480)"
4455,1016,485,43,53,"(1034, 509)","(1050, 500)"
4460,814,552,33,43,"(820, 569)","(842, 574)"
4465,795,557,35,46,"(818, 575)","(829, 580)"
4470,847,188,185,196,"(903, 233)","(998, 292)"
4475,873,175,180,216,"(912, 232)","(1019, 279)"
4480,989,211,177,228,"(1021, 283)","(1137, 306)"
4485,1025,215,184,241,"(1055, 295)","(1180, 309)"
4490,986,205,250,321,"(1025, 321)","(1195, 337)"
4495,958,195,249,334,"(1001, 320)","(1166, 350)"
4500,889,182,251,310,"(947, 268)","(1106, 316)"
4505,873,136,255,309,"(933, 214)","(1091, 262)"
4510,851,161,272,342,"(922, 242)","(1087, 296)"
4515,841,190,276,355,"(902, 277)","(1081, 318)"
4520,846,188,285,392,"(904, 317)","(1095, 340)"
4525,833,246,297,400,"(900, 377)","(1099, 403)"
4530,799,245,312,420,"(874, 402)","(1082, 423)"
4535,787,228,321,435,"(862, 384)","(1081, 405)"
4540,0,0,0,0,"(0, 0)","(0, 0)"
4545,1064,635,23,27,"(1072, 643)","(1086, 644)"
4550,940,571,29,37,"(948, 590)","(965, 587)"
4555,591,602,31,37,"(595, 617)","(615, 621)"
4560,949,535,36,48,"(957, 561)","(975, 555)"
4565,957,518,40,54,"(968, 546)","(987, 541)"
4570,973,503,38,50,"(984, 531)","(1002, 524)"
4575,914,503,36,43,"(923, 519)","(949, 521)"
4580,927,481,38,44,"(936, 494)","(963, 497)"
4585,932,459,42,51,"(946, 470)","(972, 479)"
4590,930,424,41,50,"(944, 440)","(972, 443)"
4595,928,394,46,54,"(944, 407)","(973, 413)"
4600,928,359,48,60,"(943, 375)","(973, 382)"
4605,930,324,47,65,"(947, 342)","(977, 350)"
4610,935,294,51,67,"(953, 313)","(983, 321)"
4615,939,269,50,69,"(959, 289)","(989, 298)"
4620,943,255,51,66,"(962, 274)","(993, 282)"
4625,946,248,51,66,"(965, 267)","(994, 274)"
4630,731,271,46,64,"(746, 294)","(773, 299)"
4635,755,225,387,505,"(850, 415)","(1106, 440)"
4640,757,220,388,508,"(852, 412)","(1108, 436)"
4645,751,217,389,508,"(850, 409)","(1105, 437)"
4650,739,227,389,498,"(842, 408)","(1096, 438)"
4655,737,224,385,497,"(836, 414)","(1087, 442)"
4660,731,228,388,500,"(833, 418)","(1086, 444)"
4665,734,232,391,491,"(839, 418)","(1093, 439)"
4670,739,211,395,498,"(848, 396)","(1102, 416)"
4675,741,166,393,530,"(849, 357)","(1103, 381)"
4680,729,154,400,520,"(841, 327)","(1093, 354)"
4685,730,122,404,551,"(834, 304)","(1090, 346)"
4690,733,141,397,494,"(832, 307)","(1079, 362)"
4695,720,149,397,496,"(820, 321)","(1068, 379)"
4700,712,157,398,511,"(820, 329)","(1066, 389)"
4705,725,182,399,498,"(843, 345)","(1084, 416)"
4710,737,189,407,500,"(858, 353)","(1099, 424)"
4715,749,190,404,494,"(866, 354)","(1110, 421)"
4720,760,193,407,489,"(875, 355)","(1124, 415)"
4725,778,206,400,491,"(886, 375)","(1139, 418)"
4730,785,226,398,500,"(893, 408)","(1148, 440)"
4735,793,243,398,495,"(899, 427)","(1155, 458)"
4740,803,260,396,492,"(907, 443)","(1163, 477)"
4745,801,238,395,506,"(904, 436)","(1159, 471)"
4750,803,244,390,497,"(907, 436)","(1160, 467)"
4755,805,233,394,489,"(912, 424)","(1164, 460)"
4760,804,222,394,495,"(919, 408)","(1167, 445)"
4765,799,219,396,493,"(911, 405)","(1161, 442)"
4770,791,229,395,483,"(897, 407)","(1150, 443)"
4775,787,229,394,489,"(892, 413)","(1143, 445)"
4780,783,231,395,488,"(888, 414)","(1140, 446)"
4785,782,231,397,491,"(879, 413)","(1135, 441)"
4790,786,236,392,479,"(876, 416)","(1137, 438)"
4795,795,234,389,481,"(886, 416)","(1145, 440)"
4800,803,233,390,483,"(894, 408)","(1154, 436)"
4805,808,237,389,485,"(902, 406)","(1159, 433)"
4810,809,220,395,507,"(911, 403)","(1167, 433)"
