frame,x,y,w,h,eye_point1,eye_point2
2550,827,404,53,64,"(837, 431)","(873, 427)"
2555,940,390,33,55,"(966, 411)","(976, 411)"
2560,933,372,41,52,"(949, 385)","(970, 396)"
2565,933,383,45,54,"(949, 395)","(972, 406)"
2570,930,391,49,57,"(947, 404)","(972, 417)"
2575,928,398,49,58,"(945, 413)","(971, 424)"
2580,924,400,49,56,"(939, 417)","(966, 426)"
2585,922,379,49,61,"(935, 399)","(965, 406)"
2590,909,376,53,66,"(925, 397)","(956, 404)"
2595,888,375,61,72,"(907, 398)","(943, 406)"
2600,870,378,81,102,"(891, 414)","(942, 418)"
2605,842,381,116,167,"(866, 445)","(945, 439)"
2610,782,392,178,245,"(822, 490)","(936, 476)"
2615,692,435,244,324,"(739, 562)","(896, 536)"
2620,664,495,264,344,"(707, 624)","(885, 601)"
2625,689,420,277,399,"(735, 582)","(934, 585)"
2630,699,278,295,414,"(753, 431)","(964, 441)"
2635,672,212,264,339,"(724, 332)","(905, 352)"
2640,761,278,151,208,"(798, 346)","(898, 367)"
2645,827,325,88,94,"(862, 350)","(905, 373)"
2650,827,356,81,96,"(856, 381)","(901, 398)"
2655,829,344,77,94,"(857, 368)","(899, 381)"
2660,843,351,72,95,"(866, 384)","(910, 388)"
2665,879,323,68,86,"(896, 355)","(943, 354)"
2670,940,322,65,93,"(951, 360)","(996, 357)"
2675,986,344,63,84,"(996, 375)","(1042, 372)"
2680,987,349,66,93,"(998, 387)","(1047, 382)"
2685,968,339,86,116,"(987, 383)","(1043, 380)"
2690,933,221,122,167,"(954, 276)","(1043, 279)"
2695,860,146,184,239,"(898, 223)","(1022, 239)"
2700,780,156,227,306,"(823, 266)","(979, 282)"
2705,727,235,239,339,"(780, 352)","(941, 382)"
2710,721,234,242,343,"(769, 369)","(935, 370)"
2715,723,245,261,320,"(781, 412)","(920, 324)"
2720,757,219,249,331,"(803, 384)","(965, 331)"
2725,1020,477,57,73,"(1037, 510)","(1073, 510)"
2730,950,470,66,81,"(969, 503)","(1010, 502)"
2735,889,489,66,93,"(903, 527)","(950, 523)"
2740,1018,481,70,90,"(1034, 520)","(1078, 514)"
2745,987,467,79,109,"(999, 516)","(1055, 510)"
2750,942,454,97,130,"(958, 508)","(1023, 502)"
2755,900,417,124,172,"(917, 493)","(1000, 485)"
2760,876,291,159,210,"(898, 371)","(1005, 361)"
2765,883,179,199,261,"(913, 294)","(1036, 286)"
2770,929,247,179,263,"(953, 353)","(1078, 345)"
2775,959,303,185,253,"(982, 417)","(1097, 407)"
2780,994,294,176,243,"(1017, 414)","(1129, 405)"
2785,1003,228,172,228,"(1028, 336)","(1137, 327)"
2790,1023,244,169,189,"(1052, 312)","(1155, 314)"
2795,1044,346,165,181,"(1076, 416)","(1174, 421)"
2800,1073,258,149,169,"(1098, 321)","(1192, 322)"
2805,1086,298,119,138,"(1104, 347)","(1182, 343)"
2810,1068,364,90,115,"(1079, 407)","(1140, 404)"
2815,1047,437,69,86,"(1056, 470)","(1100, 465)"
2820,1000,438,51,64,"(1011, 464)","(1041, 462)"
2825,839,487,33,39,"(843, 506)","(859, 503)"
2830,0,0,0,0,"(0, 0)","(0, 0)"
2835,0,0,0,0,"(0, 0)","(0, 0)"
2840,0,0,0,0,"(0, 0)","(0, 0)"
2845,0,0,0,0,"(0, 0)","(0, 0)"
2850,0,0,0,0,"(0, 0)","(0, 0)"
2855,0,0,0,0,"(0, 0)","(0, 0)"
2860,0,0,0,0,"(0, 0)","(0, 0)"
2865,932,317,189,246,"(956, 432)","(1075, 410)"
2870,895,140,211,289,"(930, 271)","(1058, 262)"
2875,906,207,211,284,"(939, 329)","(1074, 319)"
2880,873,329,224,296,"(903, 457)","(1048, 435)"
2885,804,458,258,297,"(863, 610)","(994, 545)"
2890,756,231,239,314,"(804, 370)","(938, 350)"
2895,533,180,219,300,"(568, 288)","(708, 314)"
2900,497,270,185,228,"(523, 351)","(636, 356)"
2905,1186,232,168,231,"(1213, 332)","(1319, 320)"
2910,1063,253,173,234,"(1089, 347)","(1198, 336)"
2915,949,205,184,247,"(974, 299)","(1093, 288)"
2920,739,135,210,288,"(769, 244)","(906, 245)"
2925,602,122,233,317,"(634, 245)","(781, 255)"
2930,565,180,252,332,"(602, 288)","(767, 309)"
2935,553,211,269,361,"(602, 337)","(776, 360)"
2940,578,223,284,420,"(626, 383)","(811, 395)"
2945,655,314,285,401,"(698, 473)","(887, 469)"
2950,708,356,286,400,"(753, 514)","(939, 504)"
2955,775,368,248,350,"(812, 509)","(978, 509)"
2960,844,422,182,268,"(882, 524)","(997, 531)"
2965,912,397,120,163,"(938, 461)","(1014, 466)"
2970,947,412,80,103,"(962, 454)","(1014, 450)"
2975,958,461,60,74,"(965, 496)","(1002, 484)"
2980,941,494,49,57,"(947, 522)","(977, 508)"
2985,923,504,46,54,"(929, 530)","(957, 520)"
2990,937,502,41,54,"(940, 525)","(968, 521)"
2995,946,510,39,49,"(953, 528)","(980, 528)"
3000,746,266,179,217,"(772, 360)","(890, 354)"
3005,984,261,190,256,"(1005, 367)","(1126, 343)"
3010,1005,257,193,257,"(1025, 366)","(1140, 350)"
3015,917,234,196,259,"(941, 348)","(1057, 338)"
3020,834,267,195,259,"(851, 374)","(961, 369)"
3025,790,291,210,256,"(841, 369)","(937, 403)"
3030,777,308,206,282,"(814, 405)","(926, 426)"
3035,795,244,214,274,"(819, 356)","(945, 354)"
3040,797,214,228,308,"(820, 347)","(951, 321)"
3045,741,169,248,307,"(765, 316)","(898, 263)"
3050,655,135,270,343,"(686, 306)","(825, 245)"
3055,624,158,278,357,"(652, 341)","(801, 280)"
3060,629,165,300,386,"(656, 367)","(810, 299)"
3065,632,155,330,417,"(670, 384)","(815, 294)"
3070,572,178,376,451,"(632, 422)","(778, 308)"
3075,599,204,385,493,"(648, 472)","(817, 362)"
3080,676,196,402,535,"(717, 460)","(916, 385)"
3085,681,230,428,563,"(720, 481)","(953, 418)"
3090,775,253,425,575,"(817, 473)","(1088, 469)"
3095,1064,440,643,493,"(1349, 527)","(1497, 753)"
3100,987,139,407,480,"(1080, 330)","(1339, 307)"
3105,516,172,387,517,"(595, 385)","(848, 352)"
3110,626,257,386,528,"(707, 458)","(964, 460)"
3115,933,337,375,527,"(1005, 540)","(1263, 546)"
3120,1038,387,360,500,"(1108, 573)","(1358, 585)"
3125,1080,95,375,503,"(1203, 223)","(1431, 294)"
3130,1093,52,353,462,"(1234, 177)","(1407, 265)"
3135,1045,168,297,386,"(1158, 281)","(1316, 331)"
3140,955,218,215,299,"(1030, 318)","(1160, 340)"
3145,895,291,143,189,"(946, 353)","(1028, 373)"
3150,881,338,119,152,"(922, 384)","(990, 404)"
3155,899,250,117,158,"(947, 288)","(1017, 297)"
3160,915,225,119,154,"(954, 281)","(1024, 290)"
3165,879,299,122,162,"(912, 356)","(988, 368)"
3170,849,325,129,173,"(881, 385)","(964, 396)"
3175,862,311,152,193,"(908, 376)","(994, 403)"
3180,870,392,44,57,"(877, 414)","(907, 409)"
3185,914,343,49,66,"(918, 373)","(951, 359)"
3190,952,295,59,76,"(957, 335)","(993, 318)"
3195,1064,486,66,73,"(1075, 517)","(1112, 516)"
3200,817,208,111,130,"(855, 239)","(916, 267)"
3205,997,567,149,153,"(1042, 659)","(1097, 614)"
3210,768,81,171,227,"(831, 148)","(929, 183)"
3215,786,147,206,275,"(862, 219)","(978, 260)"
3220,844,193,209,276,"(918, 268)","(1038, 302)"
3225,964,113,205,251,"(1012, 205)","(1138, 190)"
3230,1017,333,125,154,"(1033, 397)","(1107, 370)"
3235,972,373,77,93,"(978, 403)","(1031, 404)"
3240,923,386,58,80,"(932, 410)","(972, 420)"
3245,916,410,48,63,"(925, 429)","(958, 436)"
3250,928,402,47,58,"(938, 419)","(968, 425)"
3255,932,399,47,58,"(945, 415)","(973, 422)"
3260,945,404,43,55,"(953, 420)","(981, 426)"
3265,954,409,43,58,"(965, 430)","(992, 425)"
3270,1471,52,218,258,"(1513, 154)","(1650, 157)"
3275,733,136,206,272,"(765, 254)","(894, 242)"
3280,675,187,201,281,"(709, 300)","(845, 299)"
3285,625,201,202,277,"(663, 312)","(798, 318)"
3290,675,173,203,279,"(714, 282)","(850, 288)"
3295,703,156,211,285,"(746, 273)","(883, 276)"
3300,731,201,210,279,"(767, 318)","(906, 321)"
3305,773,227,215,287,"(810, 348)","(951, 350)"
3310,837,216,213,300,"(870, 339)","(1011, 340)"
3315,873,194,224,292,"(907, 316)","(1051, 324)"
3320,876,149,253,284,"(964, 222)","(1071, 305)"
3325,831,174,243,310,"(869, 308)","(1023, 295)"
3330,833,199,245,337,"(864, 357)","(1012, 323)"
3335,870,203,252,342,"(905, 357)","(1063, 328)"
3340,848,162,262,358,"(890, 311)","(1062, 295)"
3345,978,378,29,43,"(982, 398)","(1004, 393)"
3350,0,0,0,0,"(0, 0)","(0, 0)"
3355,521,378,35,45,"(531, 400)","(548, 397)"
3360,0,0,0,0,"(0, 0)","(0, 0)"
3365,484,364,41,53,"(492, 383)","(508, 383)"
3370,472,372,49,59,"(477, 401)","(505, 392)"
3375,861,348,45,57,"(867, 370)","(890, 372)"
3380,991,391,41,53,"(996, 415)","(1012, 411)"
3385,954,373,54,68,"(960, 403)","(994, 397)"
3390,896,370,62,76,"(902, 406)","(941, 395)"
3395,811,366,75,91,"(818, 409)","(866, 395)"
3400,1094,355,87,104,"(1103, 400)","(1160, 389)"
3405,948,332,101,130,"(959, 383)","(1029, 383)"
3410,741,322,124,165,"(757, 390)","(843, 389)"
3415,520,386,159,200,"(540, 476)","(645, 463)"
3420,218,429,189,233,"(238, 529)","(371, 513)"
3425,1028,305,200,258,"(1050, 390)","(1187, 410)"
3430,909,319,213,270,"(956, 400)","(1085, 453)"
3435,868,404,198,287,"(906, 490)","(1038, 531)"
3440,846,350,207,286,"(896, 425)","(1023, 472)"
3445,839,342,209,288,"(878, 428)","(1011, 466)"
3450,862,538,33,41,"(869, 550)","(881, 550)"
3455,0,0,0,0,"(0, 0)","(0, 0)"
3460,0,0,0,0,"(0, 0)","(0, 0)"
3465,0,0,0,0,"(0, 0)","(0, 0)"
3470,0,0,0,0,"(0, 0)","(0, 0)"
3475,803,542,43,47,"(811, 565)","(834, 553)"
3480,0,0,0,0,"(0, 0)","(0, 0)"
3485,826,502,40,49,"(830, 526)","(854, 515)"
3490,839,468,42,52,"(845, 490)","(872, 481)"
3495,842,452,46,62,"(847, 479)","(878, 473)"
3500,1076,335,47,73,"(1090, 368)","(1096, 364)"
3505,1076,337,49,77,"(1073, 365)","(1091, 359)"
3510,793,413,77,103,"(808, 468)","(851, 453)"
3515,880,404,115,110,"(909, 461)","(943, 431)"
3520,902,438,142,179,"(933, 516)","(1009, 494)"
3525,988,443,172,240,"(1035, 547)","(1135, 529)"
3530,687,338,219,250,"(779, 400)","(883, 480)"
3535,693,175,240,286,"(792, 253)","(903, 326)"
3540,626,449,45,60,"(640, 475)","(665, 475)"
3545,461,471,39,50,"(470, 488)","(497, 484)"
3550,739,466,40,57,"(739, 489)","(754, 489)"
3555,820,476,41,60,"(819, 498)","(841, 500)"
3560,902,480,44,60,"(904, 502)","(925, 501)"
3565,979,485,48,60,"(982, 509)","(1009, 506)"
3570,1048,490,48,59,"(1051, 515)","(1079, 512)"
3575,846,517,37,52,"(848, 538)","(875, 537)"
3580,896,534,37,51,"(898, 556)","(924, 556)"
3585,932,550,37,48,"(936, 571)","(962, 571)"
3590,972,570,35,48,"(974, 590)","(998, 590)"
3595,1001,593,33,46,"(1004, 613)","(1026, 613)"
3600,863,608,34,39,"(865, 626)","(883, 616)"
3605,874,622,31,38,"(875, 639)","(893, 632)"
3610,880,631,30,35,"(888, 645)","(901, 645)"
3615,1028,653,29,39,"(1032, 670)","(1052, 669)"
3620,893,660,26,35,"(891, 675)","(900, 674)"
3625,1181,739,31,39,"(1183, 751)","(1206, 754)"
3630,935,594,301,395,"(961, 723)","(1172, 718)"
3635,564,415,236,220,"(664, 550)","(689, 471)"
3640,628,455,101,108,"(656, 535)","(678, 483)"
3645,723,404,61,75,"(732, 430)","(772, 437)"
3650,731,432,55,72,"(735, 461)","(775, 460)"
3655,720,439,54,65,"(726, 469)","(764, 465)"
3660,740,428,47,61,"(750, 446)","(778, 451)"
3665,744,376,74,98,"(759, 407)","(805, 422)"
3670,795,407,78,100,"(812, 433)","(861, 454)"
3675,810,429,114,149,"(828, 475)","(898, 493)"
3680,637,452,233,304,"(662, 555)","(827, 575)"
3685,1045,454,345,295,"(1176, 494)","(1263, 625)"
3690,1233,435,313,390,"(1314, 533)","(1495, 623)"
3695,1154,358,306,394,"(1210, 528)","(1411, 503)"
3700,1057,308,261,339,"(1106, 475)","(1270, 433)"
3705,957,320,121,158,"(975, 389)","(1062, 378)"
3710,878,343,98,103,"(902, 377)","(954, 388)"
3715,904,433,52,69,"(918, 459)","(951, 463)"
3720,878,434,57,81,"(888, 469)","(926, 467)"
3725,950,353,67,87,"(962, 382)","(1005, 388)"
3730,909,355,65,90,"(919, 388)","(961, 393)"
3735,892,367,62,89,"(901, 402)","(944, 400)"
3740,905,382,67,87,"(912, 416)","(953, 412)"
3745,959,344,64,86,"(970, 373)","(1009, 374)"
3750,791,213,247,315,"(870, 328)","(1020, 333)"
3755,667,195,244,320,"(746, 304)","(896, 331)"
3760,1037,43,306,397,"(1099, 177)","(1265, 261)"
3765,1043,60,312,400,"(1126, 197)","(1286, 274)"
3770,746,216,381,466,"(857, 401)","(1095, 435)"
3775,632,222,381,485,"(718, 437)","(967, 433)"
3780,726,259,280,388,"(778, 418)","(963, 419)"
3785,791,223,303,414,"(848, 401)","(1044, 398)"
3790,793,201,288,382,"(826, 369)","(1009, 352)"
3795,844,209,284,388,"(874, 374)","(1057, 365)"
3800,927,293,282,367,"(955, 443)","(1135, 432)"
3805,685,230,282,390,"(726, 390)","(911, 391)"
3810,734,198,304,385,"(782, 363)","(972, 362)"
3815,874,786,21,26,"(878, 796)","(891, 798)"
3820,980,786,20,25,"(983, 801)","(989, 798)"
3825,0,0,0,0,"(0, 0)","(0, 0)"
3830,0,0,0,0,"(0, 0)","(0, 0)"
3835,0,0,0,0,"(0, 0)","(0, 0)"
3840,0,0,0,0,"(0, 0)","(0, 0)"
3845,0,0,0,0,"(0, 0)","(0, 0)"
3850,0,0,0,0,"(0, 0)","(0, 0)"
3855,1155,607,25,32,"(1158, 620)","(1168, 618)"
3860,1018,610,27,35,"(1035, 622)","(1045, 625)"
3865,1013,581,28,35,"(1018, 595)","(1035, 596)"
3870,991,543,30,37,"(994, 557)","(1012, 560)"
3875,966,514,30,38,"(967, 525)","(990, 530)"
3880,958,493,36,44,"(962, 510)","(986, 511)"
3885,984,478,39,52,"(990, 498)","(1016, 499)"
3890,1001,463,39,52,"(1006, 485)","(1033, 485)"
3895,1003,446,42,59,"(1007, 470)","(1036, 469)"
3900,982,431,48,67,"(985, 459)","(1019, 458)"
3905,951,438,61,84,"(961, 473)","(998, 471)"
3910,922,437,71,92,"(934, 478)","(979, 469)"
3915,883,407,83,119,"(896, 461)","(950, 450)"
3920,861,397,92,133,"(877, 452)","(939, 447)"
3925,846,355,110,159,"(863, 419)","(938, 421)"
3930,819,350,127,154,"(850, 395)","(921, 428)"
3935,750,366,133,141,"(795, 402)","(842, 458)"
3940,725,381,98,132,"(736, 447)","(781, 429)"
3945,778,454,67,78,"(792, 489)","(812, 486)"
3950,834,487,47,59,"(846, 505)","(861, 507)"
3955,1026,470,56,67,"(1038, 491)","(1072, 503)"
3960,1014,467,58,66,"(1028, 489)","(1063, 501)"
3965,1009,463,59,69,"(1025, 483)","(1059, 495)"
3970,881,471,37,48,"(892, 490)","(903, 496)"
3975,872,444,38,49,"(880, 460)","(901, 468)"
3980,1008,405,61,81,"(1015, 438)","(1056, 433)"
3985,589,231,220,310,"(622, 356)","(763, 351)"
3990,581,216,253,350,"(619, 362)","(785, 349)"
3995,590,295,285,405,"(634, 476)","(822, 459)"
4000,594,293,306,427,"(647, 481)","(855, 469)"
4005,601,269,324,447,"(656, 459)","(880, 454)"
4010,642,221,334,473,"(695, 426)","(925, 422)"
4015,701,217,336,457,"(757, 412)","(989, 409)"
4020,777,204,322,446,"(835, 393)","(1048, 384)"
4025,810,177,284,397,"(862, 350)","(1050, 337)"
4030,0,0,0,0,"(0, 0)","(0, 0)"
4035,782,237,201,277,"(818, 356)","(947, 345)"
4040,749,297,172,228,"(774, 392)","(889, 386)"
4045,740,335,150,217,"(768, 417)","(868, 417)"
4050,877,331,156,202,"(910, 413)","(1016, 407)"
4055,1039,335,161,219,"(1071, 425)","(1173, 415)"
4060,1026,352,167,221,"(1058, 444)","(1166, 439)"
4065,824,338,190,242,"(856, 433)","(983, 428)"
4070,680,284,204,282,"(714, 396)","(855, 400)"
4075,575,230,228,324,"(623, 358)","(776, 372)"
4080,641,285,236,324,"(679, 421)","(837, 415)"
4085,717,356,225,305,"(752, 487)","(898, 477)"
4090,861,471,111,150,"(877, 529)","(949, 520)"
4095,902,499,66,91,"(910, 533)","(952, 529)"
4100,912,502,54,78,"(918, 534)","(955, 531)"
4105,937,503,48,65,"(943, 529)","(977, 525)"
4110,1221,184,247,354,"(1268, 341)","(1431, 325)"
4115,1120,194,243,337,"(1159, 337)","(1330, 326)"
4120,1038,174,241,343,"(1082, 317)","(1252, 308)"
4125,948,147,251,351,"(992, 299)","(1166, 289)"
4130,900,65,273,377,"(958, 218)","(1136, 210)"
4135,842,106,278,386,"(902, 269)","(1085, 267)"
4140,780,119,296,397,"(852, 281)","(1040, 292)"
4145,797,155,304,401,"(876, 301)","(1066, 333)"
4150,572,214,323,429,"(620, 418)","(810, 365)"
4155,559,213,317,428,"(614, 397)","(821, 385)"
4160,431,267,323,458,"(495, 427)","(706, 446)"
4165,936,-75,341,415,"(999, 84)","(1248, 78)"
4170,701,-47,318,418,"(741, 111)","(943, 153)"
4175,703,281,309,402,"(735, 408)","(910, 475)"
4180,1002,525,20,26,"(1006, 539)","(1019, 538)"
4185,0,0,0,0,"(0, 0)","(0, 0)"
4190,0,0,0,0,"(0, 0)","(0, 0)"
4195,1143,539,19,24,"(1155, 547)","(1161, 546)"
4200,0,0,0,0,"(0, 0)","(0, 0)"
4205,0,0,0,0,"(0, 0)","(0, 0)"
4210,852,547,39,44,"(859, 565)","(876, 558)"
4215,1067,520,46,60,"(1081, 542)","(1110, 545)"
4220,1076,518,52,74,"(1090, 544)","(1124, 549)"
4225,1087,509,58,82,"(1101, 538)","(1142, 543)"
4230,1059,480,77,105,"(1078, 519)","(1130, 528)"
4235,993,456,95,128,"(1018, 503)","(1080, 516)"
4240,875,455,124,166,"(912, 516)","(989, 524)"
4245,817,378,140,200,"(854, 457)","(946, 466)"
4250,759,340,173,242,"(804, 430)","(918, 443)"
4255,747,287,217,315,"(801, 416)","(947, 407)"
4260,924,479,47,56,"(933, 504)","(962, 494)"
4265,910,473,53,60,"(919, 502)","(947, 488)"
4270,902,429,53,65,"(908, 461)","(941, 452)"
4275,898,416,56,71,"(908, 446)","(946, 441)"
4280,892,419,61,74,"(903, 453)","(942, 440)"
4285,880,432,75,82,"(894, 472)","(935, 452)"
4290,891,407,72,90,"(906, 442)","(952, 439)"
4295,907,351,86,112,"(923, 391)","(980, 390)"
4300,925,363,93,119,"(940, 410)","(1005, 408)"
4305,925,360,104,141,"(941, 417)","(1014, 414)"
4310,909,350,120,161,"(928, 414)","(1012, 413)"
4315,915,363,139,182,"(938, 436)","(1034, 438)"
4320,913,455,154,205,"(938, 533)","(1047, 531)"
4325,904,461,179,248,"(934, 557)","(1058, 556)"
4330,853,413,259,334,"(906, 548)","(1075, 539)"
4335,849,366,282,378,"(907, 521)","(1092, 516)"
4340,876,357,287,374,"(924, 510)","(1115, 504)"
4345,879,301,300,417,"(924, 476)","(1119, 461)"
4350,930,626,30,40,"(931, 641)","(953, 638)"
4355,921,622,29,38,"(922, 636)","(942, 633)"
4360,897,625,31,39,"(899, 638)","(920, 637)"
4365,869,616,33,42,"(874, 628)","(894, 632)"
4370,850,595,32,45,"(852, 610)","(874, 612)"
4375,823,577,35,46,"(828, 591)","(849, 591)"
4380,1038,611,29,41,"(1047, 623)","(1063, 625)"
4385,769,557,36,51,"(770, 576)","(793, 575)"
4390,1021,583,32,40,"(1028, 597)","(1049, 600)"
4395,896,231,171,241,"(928, 324)","(1043, 323)"
4400,883,200,172,250,"(911, 308)","(1022, 296)"
4405,865,254,176,233,"(895, 342)","(1015, 341)"
4410,827,298,183,256,"(859, 393)","(983, 403)"
4415,830,298,202,264,"(868, 395)","(1005, 414)"
4420,911,179,204,272,"(951, 285)","(1093, 280)"
4425,896,190,227,299,"(939, 332)","(1090, 289)"
4430,941,315,260,315,"(1000, 482)","(1147, 406)"
4435,701,309,309,329,"(775, 484)","(920, 378)"
4440,571,256,267,309,"(645, 416)","(775, 324)"
4445,799,274,180,197,"(849, 383)","(938, 309)"
4450,975,255,116,144,"(996, 334)","(1069, 290)"
4455,1036,303,109,120,"(1071, 328)","(1126, 362)"
4460,1007,361,81,87,"(1038, 376)","(1076, 405)"
4465,985,406,59,68,"(1009, 420)","(1038, 442)"
4470,967,439,47,53,"(985, 452)","(1010, 468)"
4475,955,451,39,44,"(969, 463)","(993, 476)"
4480,942,445,43,50,"(955, 461)","(980, 472)"
4485,865,295,222,264,"(938, 375)","(1058, 433)"
4490,854,360,240,294,"(933, 436)","(1065, 497)"
4495,839,381,253,301,"(912, 469)","(1059, 516)"
4500,830,333,250,327,"(882, 435)","(1047, 460)"
4505,805,258,260,359,"(852, 385)","(1028, 398)"
4510,814,311,275,381,"(862, 441)","(1048, 449)"
4515,849,348,287,393,"(899, 484)","(1099, 492)"
4520,874,296,306,415,"(930, 434)","(1137, 442)"
4525,873,276,316,424,"(934, 420)","(1147, 416)"
4530,875,314,312,409,"(932, 462)","(1143, 455)"
4535,884,318,300,385,"(942, 459)","(1140, 457)"
4540,911,332,229,293,"(955, 440)","(1111, 439)"
4545,933,341,160,215,"(965, 423)","(1072, 423)"
4550,948,374,111,139,"(968, 422)","(1045, 421)"
4555,952,393,82,107,"(970, 433)","(1024, 435)"
4560,956,422,62,73,"(970, 444)","(1011, 446)"
4565,956,425,54,66,"(970, 447)","(1004, 449)"
4570,958,425,48,59,"(969, 444)","(1001, 447)"
4575,956,419,46,58,"(967, 439)","(998, 440)"
4580,956,416,46,56,"(967, 435)","(997, 436)"
4585,958,414,44,56,"(967, 433)","(997, 433)"
4590,958,412,43,55,"(966, 433)","(996, 434)"
4595,954,413,46,59,"(965, 433)","(995, 434)"
4600,953,414,47,60,"(964, 434)","(994, 434)"
4605,1040,257,385,480,"(1081, 486)","(1303, 429)"
4610,1028,251,384,490,"(1069, 483)","(1293, 428)"
4615,1026,256,377,496,"(1069, 494)","(1298, 442)"
4620,1037,269,369,498,"(1090, 493)","(1319, 460)"
4625,1044,267,351,537,"(1099, 497)","(1332, 469)"
4630,1044,281,346,504,"(1098, 500)","(1333, 470)"
4635,1043,280,348,502,"(1095, 506)","(1329, 474)"
4640,1034,276,352,493,"(1084, 504)","(1322, 472)"
4645,1026,273,361,497,"(1074, 500)","(1313, 471)"
4650,1021,270,360,499,"(1070, 498)","(1307, 468)"
4655,1019,269,367,502,"(1066, 504)","(1305, 469)"
4660,1023,289,348,489,"(1068, 512)","(1303, 478)"
4665,1027,284,372,491,"(1073, 509)","(1309, 477)"
4670,1027,274,367,496,"(1073, 502)","(1312, 470)"
4675,1025,275,370,498,"(1072, 502)","(1312, 471)"
4680,1228,253,369,448,"(1308, 432)","(1545, 450)"
4685,1211,244,375,453,"(1294, 425)","(1531, 453)"
4690,1213,221,373,466,"(1292, 410)","(1530, 453)"
4695,1214,198,380,461,"(1303, 371)","(1535, 430)"
4700,1215,208,379,464,"(1310, 379)","(1542, 434)"
4705,1215,221,378,474,"(1313, 405)","(1544, 453)"
4710,1212,226,377,471,"(1308, 419)","(1541, 463)"
4715,1213,269,373,446,"(1308, 442)","(1542, 481)"
4720,1212,273,378,459,"(1305, 453)","(1540, 489)"
4725,1216,271,371,460,"(1302, 455)","(1541, 484)"
4730,1222,271,369,453,"(1303, 457)","(1540, 476)"
4735,1223,278,367,451,"(1303, 456)","(1538, 476)"
4740,1215,276,370,452,"(1294, 452)","(1531, 476)"
4745,1148,158,371,508,"(1200, 372)","(1451, 361)"
4750,1136,154,378,514,"(1188, 372)","(1440, 363)"
4755,1128,194,362,500,"(1177, 405)","(1427, 394)"
4760,1029,161,371,503,"(1080, 373)","(1332, 360)"
4765,949,168,374,510,"(999, 393)","(1254, 387)"
4770,842,183,374,527,"(897, 420)","(1146, 410)"
4775,830,122,373,508,"(882, 338)","(1132, 326)"
4780,841,119,366,508,"(889, 335)","(1138, 325)"
4785,897,310,378,506,"(942, 518)","(1193, 519)"
4790,931,339,389,486,"(980, 536)","(1233, 529)"
4795,945,-60,382,521,"(995, 165)","(1249, 166)"
4800,917,68,382,515,"(964, 272)","(1220, 268)"
4805,942,161,386,535,"(991, 394)","(1239, 385)"
4810,985,122,391,549,"(1040, 366)","(1291, 369)"
