frame,x,y,w,h,eye_point1,eye_point2
2545,905,221,240,326,"(974, 344)","(1122, 349)"
2550,994,183,226,305,"(1050, 301)","(1197, 295)"
2555,1242,138,203,263,"(1289, 251)","(1418, 232)"
2560,1309,283,111,143,"(1333, 343)","(1406, 339)"
2565,866,357,65,79,"(883, 377)","(925, 392)"
2570,922,390,59,72,"(943, 413)","(973, 426)"
2575,958,411,52,62,"(975, 430)","(1006, 439)"
2580,964,394,54,64,"(981, 411)","(1012, 419)"
2585,975,369,53,68,"(992, 389)","(1025, 394)"
2590,980,346,61,76,"(999, 371)","(1037, 376)"
2595,977,324,66,79,"(997, 350)","(1037, 353)"
2600,994,304,73,98,"(1012, 340)","(1058, 343)"
2605,987,285,90,124,"(1009, 328)","(1065, 327)"
2610,980,287,102,132,"(1001, 328)","(1063, 326)"
2615,982,301,115,137,"(1008, 346)","(1074, 341)"
2620,985,278,121,149,"(1010, 331)","(1086, 327)"
2625,996,239,147,187,"(1020, 312)","(1122, 312)"
2630,939,199,202,287,"(973, 299)","(1109, 303)"
2635,885,257,265,362,"(935, 391)","(1110, 404)"
2640,829,117,319,418,"(912, 231)","(1121, 282)"
2645,847,115,323,417,"(962, 267)","(1150, 276)"
2650,876,198,320,406,"(980, 333)","(1173, 335)"
2655,957,212,289,378,"(1037, 351)","(1218, 349)"
2660,999,191,258,319,"(1064, 309)","(1229, 311)"
2665,625,333,134,170,"(654, 405)","(738, 394)"
2670,832,392,57,79,"(836, 429)","(875, 427)"
2675,865,394,44,63,"(867, 422)","(897, 419)"
2680,863,408,42,59,"(868, 434)","(895, 431)"
2685,875,432,40,54,"(881, 456)","(905, 453)"
2690,863,100,182,219,"(916, 175)","(1026, 198)"
2695,865,133,183,219,"(915, 205)","(1027, 222)"
2700,915,175,176,232,"(954, 233)","(1070, 253)"
2705,952,178,177,239,"(990, 253)","(1106, 265)"
2710,937,207,180,225,"(967, 322)","(1068, 255)"
2715,888,245,200,270,"(928, 367)","(1050, 327)"
2720,867,237,208,297,"(903, 337)","(1042, 323)"
2725,833,232,228,325,"(868, 347)","(1024, 336)"
2730,0,0,0,0,"(0, 0)","(0, 0)"
2735,0,0,0,0,"(0, 0)","(0, 0)"
2740,0,0,0,0,"(0, 0)","(0, 0)"
2745,0,0,0,0,"(0, 0)","(0, 0)"
2750,0,0,0,0,"(0, 0)","(0, 0)"
2755,0,0,0,0,"(0, 0)","(0, 0)"
2760,0,0,0,0,"(0, 0)","(0, 0)"
2765,0,0,0,0,"(0, 0)","(0, 0)"
2770,0,0,0,0,"(0, 0)","(0, 0)"
2775,0,0,0,0,"(0, 0)","(0, 0)"
2780,755,316,25,33,"(760, 331)","(772, 330)"
2785,831,314,31,38,"(834, 332)","(856, 329)"
2790,668,342,32,39,"(672, 356)","(690, 358)"
2795,1058,330,32,38,"(1074, 340)","(1087, 344)"
2800,1068,282,39,46,"(1086, 298)","(1098, 295)"
2805,874,325,30,39,"(876, 341)","(892, 339)"
2810,889,341,33,44,"(890, 358)","(913, 356)"
2815,917,352,32,45,"(919, 372)","(941, 370)"
2820,927,357,32,45,"(930, 376)","(950, 377)"
2825,922,358,32,44,"(923, 378)","(944, 378)"
2830,913,348,34,49,"(923, 367)","(941, 370)"
2835,912,345,38,47,"(916, 366)","(940, 364)"
2840,923,332,41,54,"(928, 354)","(952, 352)"
2845,718,185,215,284,"(776, 337)","(898, 286)"
2850,638,216,209,273,"(684, 361)","(810, 317)"
2855,659,256,211,299,"(697, 404)","(825, 370)"
2860,714,308,218,301,"(751, 459)","(887, 429)"
2865,700,182,211,285,"(734, 316)","(872, 304)"
2870,722,91,218,291,"(758, 226)","(900, 218)"
2875,791,129,219,305,"(828, 266)","(970, 251)"
2880,741,175,216,301,"(773, 318)","(914, 294)"
2885,680,261,242,266,"(739, 424)","(842, 340)"
2890,762,87,205,268,"(795, 210)","(928, 186)"
2895,715,131,201,278,"(749, 237)","(878, 263)"
2900,699,210,202,282,"(733, 322)","(862, 334)"
2905,728,202,207,271,"(764, 305)","(895, 319)"
2910,1764,120,213,275,"(1789, 236)","(1913, 213)"
2915,683,7,274,409,"(705, 175)","(868, 162)"
2920,605,60,270,359,"(627, 210)","(788, 206)"
2925,555,143,251,333,"(578, 266)","(736, 273)"
2930,617,186,240,325,"(646, 313)","(802, 325)"
2935,675,195,224,319,"(714, 315)","(863, 319)"
2940,661,208,209,308,"(698, 327)","(839, 318)"
2945,698,246,209,273,"(727, 366)","(859, 336)"
2950,765,269,206,267,"(785, 384)","(913, 346)"
2955,806,288,203,256,"(824, 398)","(948, 376)"
2960,944,416,31,41,"(950, 432)","(971, 433)"
2965,949,368,37,48,"(959, 389)","(974, 389)"
2970,955,356,40,53,"(960, 377)","(985, 374)"
2975,952,352,42,65,"(957, 380)","(987, 377)"
2980,919,349,48,68,"(928, 377)","(961, 378)"
2985,905,325,51,73,"(913, 353)","(951, 353)"
2990,929,298,53,76,"(933, 330)","(977, 328)"
2995,931,290,55,76,"(941, 318)","(981, 320)"
3000,941,280,60,76,"(945, 313)","(987, 310)"
3005,1018,261,58,85,"(1024, 299)","(1062, 288)"
3010,1015,258,58,83,"(1021, 294)","(1061, 287)"
3015,986,254,61,82,"(993, 288)","(1032, 282)"
3020,966,260,59,82,"(969, 295)","(1006, 287)"
3025,923,204,210,265,"(977, 283)","(1056, 301)"
3030,952,172,195,270,"(969, 278)","(1056, 260)"
3035,995,86,217,270,"(1007, 218)","(1113, 173)"
3040,987,44,231,287,"(1011, 191)","(1120, 129)"
3045,859,54,252,260,"(897, 208)","(1008, 123)"
3050,806,137,236,266,"(838, 287)","(947, 209)"
3055,834,167,227,269,"(865, 317)","(971, 246)"
3060,898,182,224,265,"(934, 343)","(1030, 268)"
3065,875,225,227,248,"(922, 378)","(1011, 303)"
3070,844,241,201,259,"(869, 384)","(971, 324)"
3075,859,208,205,278,"(882, 334)","(1004, 301)"
3080,922,173,203,283,"(943, 282)","(1073, 275)"
3085,936,112,214,294,"(965, 215)","(1104, 221)"
3090,1241,90,259,237,"(1311, 132)","(1441, 224)"
3095,1283,356,146,132,"(1334, 375)","(1392, 418)"
3100,1022,462,98,109,"(1038, 498)","(1101, 491)"
3105,925,412,94,112,"(945, 442)","(1007, 451)"
3110,918,371,91,117,"(933, 406)","(995, 414)"
3115,929,407,71,89,"(940, 429)","(990, 435)"
3120,956,386,65,81,"(968, 410)","(1012, 414)"
3125,1005,343,60,65,"(1019, 364)","(1053, 365)"
3130,1027,375,52,57,"(1040, 388)","(1069, 390)"
3135,914,528,43,51,"(923, 550)","(946, 541)"
3140,1003,377,55,57,"(1021, 390)","(1050, 399)"
3145,1013,370,52,57,"(1028, 384)","(1058, 393)"
3150,1025,381,49,54,"(1039, 393)","(1070, 402)"
3155,899,527,40,50,"(908, 550)","(933, 550)"
3160,897,531,42,53,"(907, 553)","(933, 554)"
3165,743,322,156,196,"(775, 381)","(880, 410)"
3170,723,310,152,184,"(761, 360)","(856, 397)"
3175,772,310,146,177,"(808, 359)","(896, 390)"
3180,910,214,143,173,"(934, 282)","(1025, 262)"
3185,942,407,57,72,"(960, 430)","(993, 448)"
3190,915,217,111,122,"(937, 259)","(1006, 260)"
3195,1057,398,70,65,"(1067, 431)","(1104, 414)"
3200,988,381,61,68,"(999, 420)","(1033, 400)"
3205,968,370,58,64,"(979, 404)","(1011, 386)"
3210,972,379,52,60,"(981, 413)","(1011, 396)"
3215,965,376,52,61,"(980, 402)","(1010, 393)"
3220,980,372,52,60,"(986, 407)","(1020, 389)"
3225,904,297,58,68,"(909, 324)","(946, 314)"
3230,901,398,37,45,"(911, 416)","(935, 418)"
3235,885,332,56,65,"(894, 349)","(930, 357)"
3240,1044,414,49,53,"(1051, 440)","(1078, 429)"
3245,1010,402,48,62,"(1018, 434)","(1046, 423)"
3250,1013,389,47,60,"(1021, 417)","(1049, 407)"
3255,1034,388,47,62,"(1042, 419)","(1069, 408)"
3260,1040,363,48,63,"(1049, 393)","(1077, 382)"
3265,1056,353,48,62,"(1063, 383)","(1092, 371)"
3270,871,277,63,71,"(884, 292)","(928, 302)"
3275,893,397,44,54,"(894, 417)","(928, 416)"
3280,933,408,48,62,"(938, 433)","(972, 435)"
3285,982,404,53,66,"(990, 431)","(1028, 434)"
3290,904,366,76,102,"(918, 409)","(970, 409)"
3295,931,338,89,122,"(946, 387)","(1008, 385)"
3300,939,326,110,149,"(959, 390)","(1033, 385)"
3305,925,321,128,172,"(949, 395)","(1034, 388)"
3310,895,307,146,194,"(923, 387)","(1020, 380)"
3315,852,263,165,205,"(884, 343)","(989, 338)"
3320,804,263,173,216,"(835, 339)","(948, 340)"
3325,804,282,182,234,"(833, 376)","(956, 370)"
3330,808,242,194,253,"(840, 347)","(973, 336)"
3335,822,118,226,305,"(862, 250)","(1012, 234)"
3340,844,96,195,295,"(880, 190)","(927, 175)"
3345,0,0,0,0,"(0, 0)","(0, 0)"
3350,0,0,0,0,"(0, 0)","(0, 0)"
3355,0,0,0,0,"(0, 0)","(0, 0)"
3360,702,225,157,182,"(718, 276)","(810, 288)"
3365,690,254,176,216,"(706, 362)","(799, 324)"
3370,751,263,202,238,"(778, 389)","(874, 335)"
3375,737,268,202,220,"(770, 388)","(853, 323)"
3380,1022,262,105,118,"(1033, 323)","(1090, 296)"
3385,921,274,100,108,"(932, 326)","(986, 300)"
3390,991,426,45,59,"(1006, 445)","(1027, 448)"
3395,947,395,29,40,"(962, 413)","(969, 415)"
3400,987,411,43,57,"(995, 435)","(1023, 430)"
3405,935,364,53,61,"(935, 393)","(974, 384)"
3410,997,371,53,67,"(997, 404)","(1034, 394)"
3415,901,246,117,128,"(918, 312)","(975, 282)"
3420,989,263,128,139,"(1012, 333)","(1071, 297)"
3425,1040,278,128,145,"(1056, 350)","(1123, 311)"
3430,724,143,298,402,"(759, 334)","(943, 285)"
3435,1008,334,135,183,"(1033, 417)","(1117, 396)"
3440,1020,314,130,148,"(1049, 371)","(1128, 375)"
3445,1082,365,122,143,"(1099, 418)","(1178, 423)"
3450,994,397,58,77,"(1000, 427)","(1038, 423)"
3455,889,432,84,82,"(910, 482)","(934, 450)"
3460,862,444,79,82,"(876, 489)","(912, 462)"
3465,849,444,76,89,"(862, 491)","(900, 468)"
3470,814,449,68,87,"(823, 492)","(861, 476)"
3475,795,432,63,82,"(801, 470)","(841, 460)"
3480,801,398,64,79,"(809, 437)","(848, 427)"
3485,843,368,59,74,"(846, 406)","(886, 395)"
3490,1020,422,33,45,"(1020, 438)","(1041, 440)"
3495,658,274,59,89,"(695, 302)","(720, 307)"
3500,893,413,35,50,"(899, 429)","(918, 435)"
3505,835,416,35,47,"(839, 429)","(861, 437)"
3510,929,249,55,74,"(943, 275)","(960, 270)"
3515,834,230,226,280,"(863, 347)","(1004, 342)"
3520,755,303,241,277,"(811, 394)","(953, 439)"
3525,731,272,237,312,"(776, 383)","(927, 427)"
3530,732,210,253,328,"(765, 336)","(929, 355)"
3535,742,143,274,355,"(769, 300)","(934, 287)"
3540,731,147,297,357,"(764, 320)","(917, 272)"
3545,914,296,62,72,"(920, 332)","(953, 320)"
3550,932,304,41,63,"(930, 332)","(950, 328)"
3555,959,296,56,73,"(977, 327)","(1009, 323)"
3560,914,327,52,64,"(917, 356)","(948, 349)"
3565,920,337,51,60,"(926, 366)","(955, 357)"
3570,929,344,51,61,"(936, 377)","(962, 366)"
3575,939,355,48,56,"(945, 385)","(972, 372)"
3580,953,371,47,54,"(961, 399)","(987, 386)"
3585,860,253,137,164,"(879, 336)","(952, 301)"
3590,910,243,131,157,"(928, 325)","(1001, 290)"
3595,957,271,112,144,"(969, 344)","(1033, 315)"
3600,967,298,96,128,"(977, 359)","(1036, 339)"
3605,970,295,86,118,"(981, 350)","(1035, 336)"
3610,979,291,76,97,"(992, 339)","(1038, 330)"
3615,979,274,78,103,"(990, 323)","(1037, 310)"
3620,983,374,71,91,"(993, 415)","(1036, 408)"
3625,977,477,67,88,"(990, 506)","(1033, 510)"
3630,773,472,58,77,"(782, 500)","(813, 507)"
3635,1218,392,62,79,"(1236, 417)","(1256, 409)"
3640,815,377,74,66,"(853, 393)","(860, 414)"
3645,818,327,73,83,"(841, 350)","(876, 374)"
3650,780,344,75,99,"(795, 381)","(837, 386)"
3655,682,347,114,146,"(701, 410)","(770, 399)"
3660,696,381,133,168,"(714, 458)","(798, 442)"
3665,754,405,149,195,"(766, 497)","(865, 477)"
3670,812,402,175,229,"(826, 505)","(938, 482)"
3675,726,402,220,287,"(754, 495)","(893, 518)"
3680,922,559,204,149,"(1010, 582)","(1055, 668)"
3685,1013,658,188,160,"(1101, 683)","(1157, 767)"
3690,952,543,198,252,"(1025, 613)","(1131, 662)"
3695,786,325,230,313,"(836, 441)","(989, 449)"
3700,698,294,239,311,"(737, 442)","(904, 422)"
3705,714,386,210,261,"(749, 503)","(891, 487)"
3710,480,398,545,586,"(621, 563)","(845, 640)"
3715,804,528,122,152,"(816, 598)","(893, 585)"
3720,801,479,119,153,"(812, 553)","(880, 539)"
3725,777,387,112,144,"(785, 452)","(848, 442)"
3730,1021,241,142,187,"(1037, 316)","(1130, 323)"
3735,1049,271,130,178,"(1065, 348)","(1152, 347)"
3740,1155,408,110,151,"(1169, 469)","(1250, 464)"
3745,735,350,80,101,"(746, 391)","(796, 384)"
3750,732,338,69,86,"(740, 370)","(788, 367)"
3755,763,328,62,76,"(773, 357)","(815, 356)"
3760,822,344,55,69,"(833, 371)","(869, 372)"
3765,819,349,50,64,"(828, 372)","(861, 373)"
3770,794,357,50,66,"(801, 385)","(834, 383)"
3775,770,186,177,222,"(812, 269)","(925, 277)"
3780,809,194,173,216,"(843, 276)","(960, 281)"
3785,879,203,175,221,"(916, 285)","(1030, 290)"
3790,849,222,171,216,"(885, 298)","(999, 302)"
3795,773,220,174,230,"(811, 298)","(924, 306)"
3800,767,261,175,219,"(806, 331)","(921, 339)"
3805,765,253,184,229,"(808, 334)","(930, 343)"
3810,0,0,0,0,"(0, 0)","(0, 0)"
3815,0,0,0,0,"(0, 0)","(0, 0)"
3820,0,0,0,0,"(0, 0)","(0, 0)"
3825,0,0,0,0,"(0, 0)","(0, 0)"
3830,0,0,0,0,"(0, 0)","(0, 0)"
3835,0,0,0,0,"(0, 0)","(0, 0)"
3840,0,0,0,0,"(0, 0)","(0, 0)"
3845,0,0,0,0,"(0, 0)","(0, 0)"
3850,0,0,0,0,"(0, 0)","(0, 0)"
3855,0,0,0,0,"(0, 0)","(0, 0)"
3860,966,481,30,35,"(969, 494)","(990, 497)"
3865,627,472,30,36,"(637, 483)","(648, 485)"
3870,975,456,32,45,"(990, 469)","(1004, 467)"
3875,993,435,33,52,"(1011, 455)","(1030, 452)"
3880,974,417,45,55,"(985, 443)","(1013, 436)"
3885,953,403,45,61,"(963, 432)","(992, 428)"
3890,903,384,45,58,"(908, 406)","(944, 405)"
3895,851,364,53,69,"(858, 389)","(896, 392)"
3900,853,346,56,67,"(859, 373)","(898, 368)"
3905,858,374,61,64,"(867, 403)","(901, 392)"
3910,835,380,69,79,"(849, 425)","(879, 402)"
3915,811,371,69,68,"(823, 409)","(844, 389)"
3920,755,387,53,66,"(765, 423)","(778, 419)"
3925,758,323,66,85,"(768, 363)","(795, 351)"
3930,820,177,199,242,"(865, 270)","(992, 277)"
3935,785,114,204,217,"(847, 179)","(956, 224)"
3940,711,162,205,242,"(787, 227)","(881, 292)"
3945,733,128,204,235,"(807, 200)","(903, 262)"
3950,736,101,198,240,"(802, 179)","(903, 226)"
3955,747,104,189,236,"(810, 184)","(909, 231)"
3960,785,136,182,228,"(843, 213)","(943, 256)"
3965,795,138,182,225,"(852, 215)","(956, 253)"
3970,814,162,202,236,"(869, 302)","(958, 231)"
3975,862,178,205,257,"(902, 316)","(1017, 264)"
3980,821,128,205,262,"(858, 253)","(981, 226)"
3985,792,90,194,261,"(821, 198)","(947, 190)"
3990,1099,457,23,29,"(1107, 466)","(1115, 468)"
3995,1095,460,24,29,"(1106, 469)","(1114, 470)"
4000,828,440,25,29,"(829, 452)","(848, 453)"
4005,952,415,32,40,"(954, 428)","(977, 425)"
4010,945,405,36,40,"(951, 423)","(974, 420)"
4015,943,419,39,45,"(949, 438)","(974, 434)"
4020,944,422,44,53,"(953, 443)","(980, 442)"
4025,950,394,40,55,"(952, 418)","(980, 418)"
4030,949,363,49,66,"(945, 390)","(971, 387)"
4035,957,337,49,66,"(963, 366)","(996, 364)"
4040,964,329,56,77,"(971, 364)","(1007, 357)"
4045,954,315,53,67,"(959, 347)","(993, 341)"
4050,906,288,52,69,"(910, 319)","(943, 317)"
4055,888,272,53,69,"(892, 303)","(922, 304)"
4060,916,275,53,67,"(921, 304)","(955, 304)"
4065,941,278,54,72,"(946, 309)","(983, 308)"
4070,1000,277,54,70,"(1007, 309)","(1044, 304)"
4075,1042,274,57,75,"(1052, 306)","(1090, 303)"
4080,801,305,245,335,"(833, 451)","(1001, 431)"
4085,877,323,220,294,"(910, 447)","(1061, 424)"
4090,856,306,206,279,"(880, 418)","(1020, 406)"
4095,852,346,195,256,"(882, 434)","(1005, 453)"
4100,904,335,181,249,"(935, 429)","(1052, 441)"
4105,1011,307,175,231,"(1040, 408)","(1156, 394)"
4110,1070,316,162,218,"(1099, 405)","(1209, 397)"
4115,1089,327,155,207,"(1114, 415)","(1222, 407)"
4120,1068,298,166,216,"(1096, 388)","(1205, 380)"
4125,1012,208,189,253,"(1049, 307)","(1174, 297)"
4130,943,193,203,280,"(980, 302)","(1117, 297)"
4135,843,247,213,278,"(881, 353)","(1024, 354)"
4140,699,288,214,261,"(746, 364)","(881, 399)"
4145,1099,363,80,93,"(1114, 394)","(1165, 401)"
4150,1028,373,70,86,"(1038, 405)","(1081, 409)"
4155,942,366,63,79,"(948, 397)","(989, 395)"
4160,854,374,59,76,"(859, 406)","(895, 400)"
4165,872,405,42,53,"(875, 422)","(900, 424)"
4170,891,403,39,47,"(895, 420)","(916, 421)"
4175,914,417,38,45,"(919, 431)","(940, 434)"
4180,928,396,36,41,"(939, 408)","(959, 413)"
4185,811,345,41,64,"(818, 367)","(847, 373)"
4190,971,406,32,38,"(987, 416)","(997, 414)"
4195,850,398,33,54,"(870, 413)","(888, 413)"
4200,0,0,0,0,"(0, 0)","(0, 0)"
4205,810,373,44,70,"(839, 399)","(856, 393)"
4210,808,376,50,63,"(817, 402)","(852, 400)"
4215,953,412,26,33,"(965, 419)","(980, 422)"
4220,960,405,28,36,"(974, 413)","(989, 419)"
4225,965,399,30,38,"(983, 412)","(994, 414)"
4230,974,399,30,37,"(991, 409)","(1004, 414)"
4235,976,408,29,36,"(988, 415)","(1006, 419)"
4240,986,405,28,43,"(997, 420)","(1011, 425)"
4245,992,377,30,40,"(1004, 387)","(1018, 388)"
4250,844,292,55,71,"(858, 320)","(894, 322)"
4255,1013,355,36,45,"(1025, 367)","(1047, 371)"
4260,1029,358,41,52,"(1042, 373)","(1065, 379)"
4265,1031,357,46,55,"(1045, 374)","(1072, 381)"
4270,1026,345,51,60,"(1043, 364)","(1071, 373)"
4275,1026,335,50,63,"(1045, 351)","(1073, 361)"
4280,1041,333,57,65,"(1060, 350)","(1092, 359)"
4285,1064,347,58,69,"(1080, 368)","(1116, 374)"
4290,1072,356,57,70,"(1086, 379)","(1122, 385)"
4295,891,155,136,182,"(918, 218)","(1010, 222)"
4300,927,214,133,166,"(955, 276)","(1045, 276)"
4305,891,218,142,178,"(920, 288)","(1013, 287)"
4310,838,237,162,193,"(868, 309)","(978, 313)"
4315,835,318,191,225,"(868, 402)","(1000, 408)"
4320,832,433,241,276,"(872, 534)","(1039, 537)"
4325,786,395,288,342,"(829, 535)","(1030, 531)"
4330,752,395,298,354,"(799, 535)","(1006, 528)"
4335,781,358,288,338,"(825, 503)","(1029, 497)"
4340,822,334,268,322,"(860, 474)","(1047, 462)"
4345,814,208,259,342,"(847, 344)","(1023, 338)"
4350,1060,127,222,294,"(1094, 230)","(1243, 248)"
4355,1027,132,225,307,"(1059, 237)","(1210, 253)"
4360,971,192,230,310,"(1007, 305)","(1160, 318)"
4365,931,267,232,303,"(968, 371)","(1124, 379)"
4370,917,54,234,300,"(981, 137)","(1105, 160)"
4375,821,85,187,215,"(871, 130)","(968, 149)"
4380,757,214,134,162,"(788, 264)","(873, 277)"
4385,760,192,131,174,"(787, 252)","(872, 263)"
4390,-61,308,133,178,"(-16, 382)","(54, 385)"
4395,61,312,135,167,"(96, 375)","(185, 383)"
4400,1028,374,113,136,"(1065, 423)","(1127, 438)"
4405,1058,399,102,127,"(1088, 449)","(1147, 452)"
4410,1060,423,92,109,"(1087, 465)","(1140, 465)"
4415,1027,435,84,100,"(1052, 475)","(1100, 475)"
4420,956,468,63,71,"(975, 492)","(1010, 496)"
4425,940,501,43,53,"(953, 522)","(976, 522)"
4430,872,453,46,54,"(878, 471)","(910, 465)"
4435,916,445,47,51,"(925, 468)","(954, 460)"
4440,937,440,43,52,"(945, 460)","(970, 453)"
4445,964,439,43,50,"(971, 459)","(1000, 453)"
4450,1005,430,44,49,"(1011, 449)","(1036, 442)"
4455,1027,434,43,48,"(1040, 444)","(1065, 453)"
4460,1000,231,206,237,"(1077, 283)","(1178, 358)"
4465,941,261,199,229,"(1017, 310)","(1109, 383)"
4470,915,274,181,209,"(977, 328)","(1075, 385)"
4475,915,280,167,196,"(960, 334)","(1061, 375)"
4480,928,198,170,197,"(981, 248)","(1079, 290)"
4485,951,91,223,278,"(1036, 161)","(1149, 234)"
4490,915,242,275,328,"(993, 322)","(1169, 377)"
4495,856,201,298,403,"(913, 316)","(1125, 360)"
4500,782,81,319,423,"(838, 219)","(1062, 252)"
4505,775,137,301,387,"(828, 269)","(1039, 289)"
4510,810,233,284,364,"(866, 363)","(1065, 374)"
4515,852,244,272,356,"(903, 378)","(1094, 382)"
4520,875,280,265,340,"(921, 403)","(1109, 405)"
4525,879,287,250,310,"(923, 407)","(1098, 406)"
4530,877,310,222,245,"(920, 399)","(1073, 396)"
4535,885,307,187,205,"(921, 375)","(1049, 376)"
4540,895,303,154,170,"(924, 362)","(1028, 362)"
4545,906,532,28,33,"(917, 542)","(932, 542)"
4550,921,508,31,34,"(933, 520)","(947, 520)"
4555,938,479,37,44,"(943, 496)","(962, 493)"
4560,956,450,37,44,"(963, 470)","(981, 467)"
4565,975,423,40,45,"(983, 438)","(1013, 437)"
4570,978,394,45,51,"(988, 411)","(1018, 412)"
4575,972,365,48,58,"(984, 387)","(1014, 387)"
4580,970,340,49,61,"(981, 360)","(1014, 363)"
4585,967,311,53,69,"(981, 336)","(1015, 338)"
4590,968,286,55,73,"(983, 313)","(1016, 317)"
4595,966,272,55,69,"(979, 295)","(1016, 298)"
4600,960,256,57,77,"(976, 284)","(1013, 287)"
4605,957,251,58,74,"(973, 278)","(1010, 279)"
4610,960,253,56,76,"(976, 280)","(1012, 282)"
4615,960,254,59,78,"(978, 283)","(1013, 285)"
4620,957,259,58,77,"(976, 288)","(1011, 289)"
4625,960,268,54,75,"(976, 295)","(1010, 297)"
4630,967,277,54,74,"(985, 305)","(1017, 308)"
4635,980,290,49,70,"(999, 314)","(1030, 317)"
4640,999,299,47,71,"(1016, 325)","(1044, 328)"
4645,1006,309,46,67,"(1025, 332)","(1051, 336)"
4650,1010,308,45,68,"(1030, 333)","(1055, 337)"
4655,1010,309,46,64,"(1030, 333)","(1056, 338)"
4660,1010,309,44,70,"(1029, 332)","(1054, 337)"
4665,1004,306,48,70,"(1025, 329)","(1050, 334)"
4670,689,244,393,529,"(713, 477)","(967, 453)"
4675,692,239,398,531,"(717, 476)","(968, 448)"
4680,695,243,400,528,"(721, 477)","(973, 448)"
4685,689,237,403,535,"(717, 475)","(971, 446)"
4690,686,226,396,528,"(712, 462)","(964, 432)"
4695,674,204,408,542,"(699, 449)","(951, 417)"
4700,656,196,417,547,"(684, 430)","(932, 394)"
4705,644,175,422,563,"(675, 413)","(923, 378)"
4710,644,177,421,562,"(673, 411)","(916, 375)"
4715,640,178,423,555,"(673, 406)","(919, 365)"
4720,653,190,410,523,"(681, 429)","(919, 392)"
4725,654,196,418,519,"(682, 427)","(925, 394)"
4730,649,200,412,522,"(675, 436)","(923, 394)"
4735,647,192,419,529,"(679, 435)","(930, 393)"
4740,644,181,417,526,"(673, 436)","(921, 390)"
4745,618,168,438,534,"(658, 439)","(900, 372)"
4750,602,171,443,530,"(647, 443)","(877, 358)"
4755,595,176,447,538,"(640, 455)","(874, 364)"
4760,605,180,442,538,"(648, 452)","(887, 369)"
4765,635,160,425,549,"(672, 430)","(924, 372)"
4770,680,173,394,526,"(708, 404)","(963, 382)"
4775,685,160,397,535,"(720, 381)","(975, 382)"
4780,695,136,405,533,"(732, 347)","(989, 364)"
4785,712,118,406,524,"(751, 309)","(1007, 332)"
4790,753,92,406,530,"(789, 283)","(1045, 316)"
4795,797,92,406,539,"(836, 285)","(1079, 324)"
4800,798,142,402,552,"(825, 341)","(1054, 378)"
4805,770,185,400,565,"(794, 384)","(1014, 419)"
4810,726,184,411,553,"(755, 381)","(982, 408)"
